-93.261280,39.293215,9.80,24538817,1,56,180,22.03,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261266,39.293226,10.40,24538818,1,57,180,22.03,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261246,39.293237,13.50,24538819,1,58,180,22.03,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261230,39.293249,13.50,24538820,1,62,180,22.03,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261216,39.293260,15.80,24538821,1,63,180,22.03,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261199,39.293268,17.90,24538822,1,64,180,22.03,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261185,39.293279,21.00,24538823,1,64,180,21.53,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261166,39.293293,20.20,24538824,1,64,180,21.53,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261158,39.293304,18.60,24538825,1,67,180,21.53,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261146,39.293318,17.60,24538826,1,67,180,21.53,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261135,39.293332,17.90,24538827,1,67,180,21.53,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261124,39.293346,21.40,24538828,1,67,180,21.53,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261116,39.293360,20.10,24538829,1,61,180,21.53,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261108,39.293368,18.40,24538830,1,60,180,21.53,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261102,39.293379,13.70,24538831,1,60,180,21.53,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261094,39.293393,12.30,24538832,1,59,180,21.53,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261088,39.293404,11.30,24538833,1,59,180,21.53,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261080,39.293415,8.70,24538834,1,57,180,21.53,1,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261074,39.293426,7.10,24538835,1,48,180,21.53,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261071,39.293435,5.60,24538836,1,17,180,21.53,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261069,39.293437,3.50,24538837,1,16,180,21.53,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261069,39.293437,2.70,24538838,1,47,180,21.53,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261074,39.293421,1.80,24538839,1,43,180,21.53,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261080,39.293412,0.70,24538840,1,43,180,21.53,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261085,39.293401,0.20,24538841,1,44,180,21.53,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261088,39.293393,0.00,24538842,1,44,180,21.53,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261094,39.293385,0.00,24538843,1,44,180,21.53,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261096,39.293374,0.10,24538844,1,44,180,21.53,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
-93.261099,39.293365,0.00,24538845,1,53,180,21.53,0,4,3260,"F1: C3S","L1: ","Corn","DK 616"
